qfm_velocity,qfm_acceleration,qfm_jerk,qfm_volume_pressure,qfm_trend_confidence,qfm_regime_score,qfm_entropy
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008260930493273588,0.008260930493273588,0.008260930493273588,-0.18182541235619076,0.0023671374807188944,-0.9410661877597675,0.0
0.024397963396174494,0.016137032902900906,0.007876102409627318,0.41346419869866824,0.010540651626523024,0.9998466972130846,0.0
0.02962964534714585,0.005231681950971356,-0.01090535095192955,-0.22818813102972257,0.017308042720377247,-0.8221467959274109,0.0
0.03587054688581741,0.006240901538671559,0.0010092195877002032,0.0840195382130684,0.024113827556786323,0.9866602714676802,0.0
0.005208702837404789,-0.03066184404841262,-0.03690274558708418,0.14099422187953203,0.028120657052128815,0.9210201071910372,0.7219280948873623
0.0426693806008039,0.03746067776339911,0.06812252181181173,0.5948789371363739,0.035119597385510834,0.9999998110931658,0.6500224216483541
0.0003682886629258926,-0.04230109193787801,-0.07976176970127713,-0.3110950731944204,0.036631481775049844,-0.9970984714170873,0.8631205685666311
-0.006096441003831273,-0.006464729666757166,0.035836362271120845,-0.030195252973509445,0.03354441725843458,-0.7000443020984208,0.954434002924965
0.012113034225258846,0.018209475229090118,0.024674204895847283,-0.21600554245081616,0.033293391751712975,-0.9463480723677554,0.9182958340544894
0.032318302049359614,0.020205267824100766,0.001995792595010648,-0.0039513322062020295,0.035832851260962924,0.8819123778267343,0.8812908992306927
0.03154970996224118,-0.000768592087118436,-0.020973859911219202,-0.49329974799304477,0.038247446299492116,-0.9981798076217804,0.8812908992306927
0.010960753415047708,-0.02058895654719347,-0.019820364460075034,0.6566109470413863,0.03860373328069283,0.9999985458774358,0.9709505944546688
-0.019546372268179336,-0.030507125683227044,-0.009918169136033574,0.03939503409972056,0.03588762591562172,-0.6200089024113667,1.0
0.009430234116328108,0.028976606384507442,0.05948373206773448,-0.5192244717534712,0.03299865080819596,-0.9998892774407943,1.0
0.0011603729296927115,-0.008269861186635396,-0.03724646757114284,0.31015636165497873,0.029261951280625986,0.9939416994954371,1.0
-0.013503633221130039,-0.01466400615082275,-0.006394144964187354,0.5127897498768681,0.024160500302630162,0.9995943364855667,0.9709505944546688
0.0009097237385277796,0.014413356959657819,0.02907736311048057,-0.3613186688970188,0.021260603394071605,-0.99887288822947,1.0
0.014077589376371403,0.013167865637843622,-0.0012454913218141964,-0.3558380455619674,0.02115460941621289,-0.9949310927632612,0.9709505944546688
0.013915753033239364,-0.00016183634313203868,-0.013329701980975661,-0.2248490549970633,0.02116971797952036,-0.9214535897811715,0.9709505944546688
0.023387702810941043,0.00947194977770168,0.009633786120833718,-0.1709218391795243,0.022560545963842393,-0.4667922737304088,0.9709505944546688
0.06056471877977269,0.03717701596883165,0.027705066191129966,1.1142177141995426,0.028104612545274108,0.999999999998936,0.9709505944546688
0.05794880553918049,-0.0026159132405921964,-0.039792929209423844,1.014147679794415,0.03350500175701615,0.999999999991943,0.8812908992306927
0.08355152561425423,0.02560272007507374,0.028218633315665938,1.6909778707461216,0.04023185907937799,1.0,0.7219280948873623
-0.0028379409135386325,-0.08638946652779286,-0.11199218660286661,-0.7156377791432764,0.04069052635480508,-0.999999078301379,0.8812908992306927
0.028395085771995177,0.031233026685533807,0.11762249321332667,-0.20165277792555736,0.040363016495825396,-0.5229685639026672,0.7219280948873623
-0.002855506390543365,-0.03125059216253854,-0.062483618848072346,0.375041192537108,0.03859414920384624,0.9984912907404635,0.7219280948873623
0.032420709202293174,0.035276215592836536,0.06652680775537508,-0.504023402185078,0.03759363956025268,-0.9979986825818302,0.7219280948873623
0.030473288815024667,-0.0019474203872685072,-0.037223635980105044,-0.452998935879116,0.038144568733996735,-0.9953143116635561,0.7219280948873623
-0.0034948316819133005,-0.03396812049693797,-0.03202070010966946,0.35378062773741326,0.03547787317954949,0.9967259266029266,0.8812908992306927
0.05426574014706624,0.05776057182897954,0.09172869232591752,0.051429193473107926,0.037056581608061315,0.9950682144696553,0.8812908992306927
0.009161507547502043,-0.0451042325995642,-0.10286480442854373,0.24182146147105277,0.036665953651276215,0.9905866005924217,0.9709505944546688
0.015377455597537382,0.006215948050035339,0.051320180649599534,0.43654897995321496,0.034378510365897806,0.9998867616276662,1.0
-0.0034251781267979724,-0.018802633724335355,-0.025018581774370694,0.35885889147244265,0.031036050654401192,0.9965231824009376,0.9709505944546688
0.0014009230964898874,0.00482610122328786,0.023628734947623214,0.5582584498820675,0.027710886893165074,0.9999658689727623,0.9709505944546688
0.005734725488543141,0.004333802392053254,-0.0004922988312346058,-0.5887672376900412,0.025715928595992314,-0.9999813139399452,0.9709505944546688
0.02588586078359384,0.0201511352950507,0.015817332902997444,-0.2999666312056086,0.025908985942604504,-0.9553313890891777,1.0
0.05146132368239202,0.025575462898798182,0.005424327603747482,0.2741913467134378,0.030362462051625305,0.999929381216075,1.0
0.07382878149265798,0.02236745781026596,-0.003208005088532223,1.382136575168456,0.03701642384904935,0.9999999999999986,1.0
0.02811219626225539,-0.04571658523040259,-0.06808404304066855,-0.36967309612584853,0.03970430782112944,-0.9802798201899701,1.0
0.03928340681537201,0.011171210553116623,0.05688779578351921,-0.10819256970241353,0.041275284958014025,0.7759870346401935,1.0
0.04788645004029472,0.00860304322492271,-0.0025681673281939127,0.3103034057821934,0.04408198143450004,0.9999797995593019,0.9709505944546688
0.09769282748163831,0.049806377441343586,0.041203334216420875,1.3222127301429372,0.05038220180145674,0.9999999999999998,0.8812908992306927
0.08515118385305862,-0.012541643628579693,-0.06234802106992328,0.7731692245587773,0.0565744830777965,0.9999999999690214,0.7219280948873623
0.038256490307253914,-0.0468946935458047,-0.03435304991722501,-1.4735790316643191,0.05909032427080162,-0.9999999999646527,0.7219280948873623
0.03728659134099974,-0.0009698989662541707,0.04592479457955053,-0.08778898492767617,0.059741696232754334,0.8946806653627872,0.7219280948873623
0.08569800994779367,0.048411418606793925,0.049381317573048096,0.6840476978067185,0.06295056810482619,0.9999999998254625,0.7219280948873623
0.1425358361277686,0.05683782617997493,0.008426407573181006,1.264154770520892,0.0703038022292725,1.0,0.7219280948873623
0.02456600782641132,-0.11796982830135729,-0.17480765448133223,-1.8553171356237894,0.07290640630987306,-0.9999999999999973,0.8812908992306927
0.061067345323771664,0.03650133749736034,0.1544711657987176,0.014385187588920267,0.07123304576890552,0.9978097546355796,0.7219280948873623
0.007211994354927993,-0.05385535096884367,-0.09035668846620401,0.42668243320901733,0.06911195349539942,0.9998516988175126,0.8812908992306927
0.0790252599460508,0.0718132655911228,0.12566861655996647,-0.527887013828293,0.06821668031025276,-0.8471605454868767,0.8812908992306927
0.05483661635924599,-0.024188643586804802,-0.09600190917792761,-0.3867777816642408,0.06891916961542158,-0.7467731028001152,0.8812908992306927
0.031503139956802956,-0.023333476402443036,0.0008551671843617659,0.42167664190539045,0.06742651596183054,0.9999846964464714,0.9709505944546688
-0.012371855148412964,-0.04387499510521592,-0.020541518702772883,0.5285033563046391,0.062361588269149906,0.9998140742647043,0.9709505944546688
-0.02127916533952038,-0.008907310191107416,0.0349676849141085,0.6615778251159276,0.05427073471649991,0.9999525827869458,1.0
-0.001729377149313164,0.019549788190207217,0.028457098381314633,-0.5761564679320772,0.04741131938435124,-0.9999904092281952,1.0
0.003610458269315709,0.005339835418628873,-0.014209952771578344,-0.3474453403910589,0.04236135993730461,-0.9979103829042724,1.0
-0.03785497490444831,-0.04146543317376401,-0.04680526859239289,0.41392488868270616,0.03382064306860241,0.9704329442170418,1.0
-0.033631134907760166,0.004223839996688142,0.045689273170452155,0.1608439617076728,0.02477219877508715,-0.3185744423047378,0.9709505944546688
-0.03744993771161673,-0.0038188028038565677,-0.00804264280054471,0.4788462180457126,0.017115848937564345,0.9869196510398579,0.9709505944546688
-0.04665746477025111,-0.009207527058634375,-0.0053887242547778075,-0.26035212554416054,0.008565006271054785,-0.9999506797914685,0.8812908992306927
-0.054895594728467154,-0.008238129958216045,0.0009693971004183302,0.20241488600985713,-0.0021746272444567545,-0.855421767848186,0.7219280948873623
0.014397870167969902,0.06929346489643706,0.07753159485465311,0.1274640118834789,-0.001848693290610752,0.7880259566521104,0.8812908992306927
-0.002329996752546132,-0.016727866920516032,-0.0860213318169531,0.4246320419767071,-0.0013077377697381216,0.9968593455603627,0.9709505944546688
0.020428239366764148,0.022758236119310278,0.03948610303982631,-0.07319792322161667,0.0005786551573573499,-0.5088310153557332,1.0
-0.011164823349278537,-0.03159306271604269,-0.05435129883535297,0.4174475436154379,0.0007786667024668792,0.9923897952838124,0.9709505944546688
-0.014771692362846062,-0.0036068690135675242,0.027986193702475164,0.3536386653378861,-0.00027869058631584603,0.9600562512207738,0.8812908992306927
-0.03141020213491092,-0.01663850977206486,-0.013031640758497335,0.18133640545019614,-0.00419176427282278,-0.5480883852783461,0.8812908992306927
0.027160024962248477,0.058570227097159394,0.07520873686922425,-0.32711803970446995,-0.0017228423349201728,-0.9928371963904592,0.9709505944546688
0.04788029254078676,0.020720267578538284,-0.03784995951862111,0.4958911617364341,0.005698862619295105,0.9999955542446591,1.0
0.017090184326284216,-0.030790108214502544,-0.051510375793040825,0.06827530762382816,0.00875343325483938,0.6463124189946804,1.0
-0.006248439318046289,-0.023338623644330505,0.007451484570172039,0.39296355407426153,0.008053192067040096,0.993640955165725,1.0
-0.006878236372965107,-0.0006297970549188183,0.022708826589411688,-0.5515409173266032,0.007364109494614628,-0.9999947662624996,1.0
-0.014916127854842082,-0.008037891481876974,-0.007408094426958156,0.5538307623762015,0.004915227227738851,0.9995123446568527,0.9709505944546688
-0.01514511413844309,-0.00022898628360100773,0.0078089051982759665,0.387447933424951,0.0005501706002273408,0.983222168273275,0.8812908992306927
-0.02238385238046662,-0.0072387382420235295,-0.007009751958422522,0.1902915903968725,-0.004412220749096064,-0.05157761723808395,0.8812908992306927
-0.010033773859434913,0.012350078521031706,0.019588816763055236,-0.4170346080493168,-0.005810400006306383,-0.999969810425864,0.9709505944546688
-0.006690516566163002,0.0033432572932719107,-0.009006821227759795,-0.45886813914904867,-0.006412418227831231,-0.9999807494478345,1.0
0.011491420321616042,0.018181936887779044,0.014838679594507133,-0.39893746243508965,-0.00491947749677149,-0.9994946626662934,1.0
-0.00996423851716854,-0.02145565883878458,-0.039637595726563626,0.5330875627291556,-0.005425717285082368,0.9996513960408551,0.9709505944546688
0.012495870343277204,0.022460108860445742,0.04391576769923032,-0.02011213244497767,-0.0036234642007305063,-0.0767047756491738,1.0
0.0592540736909065,0.0467582033476293,0.024298094487183557,0.56202982486498,0.004246703705170411,0.9999997897768075,0.9709505944546688
0.02851040550145361,-0.030743668189452893,-0.07750187153708218,-0.40357698980331747,0.00849718390330714,-0.9958319551539323,1.0
0.023475124831625702,-0.005035280669827908,0.025708387519624985,-0.009898956387463631,0.011593353935812935,0.5962421704440949,0.9709505944546688
0.026295782855961302,0.0028206580243355997,0.007855938694163508,0.19356886578096755,0.015631736070056666,0.9949189233133637,0.8812908992306927
0.041117883343567405,0.014822100487606103,0.012001442463270503,0.9271846583039398,0.020486038569885547,0.9999999996266956,0.7219280948873623
0.03517277970788253,-0.005945103635684873,-0.020767204123290976,0.4340158794782345,0.02390147499998918,0.9999885125497032,0.7219280948873623
0.034951761293352854,-0.00022101841452967785,0.005724085221155195,0.2065460269521957,0.02656083825879903,0.9990116731439095,0.7219280948873623
0.00625187982771977,-0.028699881465633084,-0.028478863051103406,0.13150490127542624,0.026604526042754383,0.917974667365638,0.8812908992306927
-0.00966425879297191,-0.015916138620691682,0.012783742844941402,-0.0018633323922181422,0.02324968719180717,-0.5860515132677543,0.8812908992306927
0.015037264494281822,0.02470152328725373,0.04061766190794541,-0.40910927360851335,0.021896462033808715,-0.998319267184325,0.8812908992306927
-0.01600747522035092,-0.031044739714632744,-0.055746263001886474,-0.14697617850094802,0.018080862649129878,-0.9838977397461889,0.9709505944546688
0.006233869701610829,0.02224134492196175,0.0532860846365945,-0.3650469401237494,0.015630383899660007,-0.9982571627727347,0.8812908992306927
-0.0038365890963891697,-0.010070458797999999,-0.03231180371996175,-0.10896531594208647,0.013460958003466741,-0.9067844439959538,0.9709505944546688
0.014699290172731262,0.018535879269120432,0.02860633806712043,-0.20059534732412443,0.013164198618027981,-0.9032676151860535,0.9709505944546688
0.02516547673976446,0.010466186567033199,-0.008069692702087234,0.3092650066822922,0.015369700622778365,0.9995187137608618,0.9709505944546688
-0.009594026905603854,-0.03475950364536831,-0.04522569021240151,0.007497276894429028,0.013341502059328112,-0.6085351061629858,1.0
-0.007646089079225031,0.0019479378263788233,0.036707441471747135,0.17910559992831387,0.010753962525381355,0.7869341692062409,0.9709505944546688
-0.033242896334524104,-0.025596807255299073,-0.027544745081677896,0.09521481270988796,0.005732845168985601,-0.8275937998524329,0.9709505944546688
